"","company","market","TSE_code","TSE_name","year","ETR","CETR","STR","HHI","STR_HHI","ROA","SIZE","LEV","INTANG","QUICK","EQINC","OUTINSTI","RELATIN","RELATOUT","FAM_Dum"
"3744","1724 台硝","TSE","M1721","化學工業",2015,0.150232774633307,0.153505031105283,17,0.0724235274509919,17,0.0919019629505489,14.7976695514791,0.259253655604511,3.18326426898209e-05,110.48,0.0320517261718626,56.36,0,1,1
"3745","1725 元禎","TSE","M1721","化學工業",2015,0.202159614821945,0.206124275670313,8,0.0724235274509919,8,0.0529950853709692,15.3107393656359,0.455012233325718,0.000316118194126614,173.31,0,91.6692,0,0,1
"3746","1726 永記","TSE","M1721","化學工業",2015,0.205817314448314,0.205014389440047,16,0.0724235274509919,16,0.129542565637615,16.0655067808327,0.163369098938626,0.000976211305163528,493.83,0.000504547993718182,42.11,1,9,1
"3747","1727 中華化","TSE","M1721","化學工業",2015,0.171746144478973,0.193365105153345,17,0.0724235274509919,17,0.0514552857789172,14.6136414331939,0.358353009496328,0.000676154741298784,89.37,0,29.15,0,1,1
"3748","1730 花仙子","TSE","M1721","化學工業",2015,0.190465041878162,0.188915678600278,19,0.0724235274509919,19,0.117860807636336,14.4027292838418,0.365236261922047,0.139793816266791,132.44,0,28.12,0,8,1
"3749","1732 毛寶","TSE","M1721","化學工業",2015,-0.244332715886037,-0.763782305724618,18,0.0724235274509919,18,-0.0142199704454296,13.2914730402261,0.253598480050665,0.00303483217226092,199.18,0,16.28,0,0,1
"3750","1735 日勝化","TSE","M1721","化學工業",2015,0.383384055761947,0.315457337184449,13,0.0724235274509919,13,0.0659128245142451,14.8220824818183,0.462699980447371,0.00116804113726859,109.44,0,29.7,0,17,0
"3751","1742 台蠟","OTC","M1721","化學工業",2015,-0.0393728283833569,-0.247743264714612,12,0.0724235274509919,12,-0.114864745398999,13.8874618490094,0.408259608432137,0.0543903190294462,58.91,0,36.01,0,0,1
"3752","1773 勝一","TSE","M1721","化學工業",2015,0.173539814029228,0.178674120819875,14,0.0724235274509919,14,0.1472866267865,15.4350568085697,0.205267761648753,0.000285301451374614,217.21,0.0122952848242991,51.25,0,0,1
"3753","1776 展宇","TSE","M1721","化學工業",2015,0.203218491092549,0.188680498882416,14,0.0724235274509919,14,0.0908558331367205,14.5685588045196,0.425896754499607,0.000595725002036767,157.48,-3.20231621648223e-05,29.06,0,19,0
"3754","1787 福盈科","OTC","M1721","化學工業",2015,0.24506056056894,0.190028666514126,20,0.0724235274509919,20,0.0987386078740853,14.3042028364198,0.319231031117365,0.00373577690357463,210.74,-0.000414677370577414,33.35,0,0,0
"3755","4702 中美實","OTC","M1721","化學工業",2015,-1.16642074871494,-0.293175119038621,14,0.0724235274509919,14,0.0228270880624959,15.1770525922109,0.258733905898356,0,50.83,0.0224165510483045,80.53,0,0,0
"3756","4706 大恭","OTC","M1721","化學工業",2015,0.173542943028663,0.158454780443711,16,0.0724235274509919,16,0.0753817060136243,14.3786225128935,0.234015268809979,0,274.23,0,38.03,0,33,0
"3757","4707 磐亞","OTC","M1721","化學工業",2015,0.161097159330114,0.0918558996763766,12,0.0724235274509919,12,0.033046958664553,15.6485156119856,0.441760674837285,0.000704981313517089,22.53,0.0323973139060443,65.66,0,0,1
"3758","4711 永純","OTC","M1721","化學工業",2015,0.166943389360202,0.192743042130082,10,0.0724235274509919,10,0.0377144996153542,14.155682371276,0.216669074409208,0.000148022792663478,240.62,0,0.79,0,0,1
"3759","4714 永捷","OTC","M1721","化學工業",2015,0.236525825910586,0.293665119759496,11,0.0724235274509919,11,0.0178597621086168,13.9747647640473,0.270265453218219,0,153.68,0,20.1,0,5,1
"3760","4716 大立","OTC","M1721","化學工業",2015,0.200742196938736,0.165141801975413,16,0.0724235274509919,16,0.0451510125698324,13.9514390751885,0.224842877094972,0.0214542597765363,364.01,0,6.25,0,0,1
"3761","4720 德淵","TSE","M1721","化學工業",2015,0.293733263338633,0.180199712314203,19,0.0724235274509919,19,0.0723018654838518,14.4602607720424,0.418266806121822,0.00261242259950218,141.46,0.00583832893118959,13.54,0,34,1
"3762","4721 美琪瑪","OTC","M1721","化學工業",2015,0.172192916352675,0.176458306827561,15,0.0724235274509919,15,0.0878654687059143,14.3342841130794,0.346655825177414,0.00076251543185993,153.51,0.00757753430724193,23.83,0,79,1
"3763","4722 國精化","TSE","M1721","化學工業",2015,0.20174454662015,0.137230089250042,16,0.0724235274509919,16,0.135432912159398,14.9771342648416,0.371127254494906,0.0266772703472205,131.86,0,19.55,0,2,1
"3764","4725 信昌化","TSE","M1721","化學工業",2015,-0.436299324480932,-1.21872969139005,14,0.0724235274509919,14,-0.15868148623885,16.2710637460936,0.679044009557124,0,61.96,0,56.5,0,0,1
